SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1248 Stanyan St,San Francisco,CA,94117,2995000,5,2.0,San Francisco,2929,3907,1890,1,1023,,Active,October-2-2021 11:00 AM,October-2-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/1248-Stanyan-St-94117/home/1040807,San Francisco MLS,421575631,N,Y,37.7608453,-122.4515562
MLS Listing,,Multi-Family (2-4 Unit),1379 - 1381 7th Ave,San Francisco,CA,94122,2625000,3,,San Francisco,3900,2996,1978,1,673,,Active,,,http://www.redfin.com/CA/San-Francisco/1379-7th-Ave-94122/home/21858074,San Francisco MLS,421599640,N,Y,37.7626878,-122.4642237
MLS Listing,,Multi-Family (2-4 Unit),1880 - 1882 9th Ave,San Francisco,CA,94122,2750000,6,,San Francisco,3370,2495,1974,1,816,,Active,,,http://www.redfin.com/CA/San-Francisco/1880-9th-Ave-94122/home/1485318,San Francisco MLS,421599535,N,Y,37.753215,-122.465264
MLS Listing,,Single Family Residential,143 Park St,San Francisco,CA,94110,1595000,2,2.0,San Francisco,1353,2495,1906,1,1179,,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/143-Park-St-94110/home/1961382,BAREIS,421598259,N,Y,37.7367893,-122.4225808
MLS Listing,,Condo/Co-op,1633 Mcallister St,San Francisco,CA,94115,2199000,3,3.5,San Francisco,1680,3437,2016,1,1309,432,Active,,,http://www.redfin.com/CA/San-Francisco/1633-McAllister-St-94115/home/109028751,San Francisco MLS,421599217,N,Y,37.7774253,-122.4390804
MLS Listing,,Multi-Family (2-4 Unit),1501 Taraval St,San Francisco,CA,94116,2400000,2,2.0,San Francisco,5414,3250,1925,1,443,,Active,,,http://www.redfin.com/CA/San-Francisco/1501-Taraval-St-94116/home/176568629,San Francisco MLS,421599198,N,Y,37.7426533,-122.4822623
MLS Listing,,Condo/Co-op,1080 Sutter St #404,San Francisco,CA,94109,446479,3,2.0,San Francisco,1226,7000,2014,1,364,869,Active,,,http://www.redfin.com/CA/San-Francisco/1080-Sutter-St-94109/unit-404/home/69054921,San Francisco MLS,421599526,N,Y,37.788251,-122.418101
MLS Listing,,Condo/Co-op,927 Alabama St,San Francisco,CA,94110,1299000,11,6.0,San Francisco,5896,3497,1904,1,,717,Active,,,http://www.redfin.com/CA/San-Francisco/927-Alabama-St-94110/home/1971191,MetroList,421599533,N,Y,37.7569537,-122.4110957
MLS Listing,,Single Family Residential,835 Darien Way,San Francisco,CA,94127,2895000,5,4.0,San Francisco,3327,4303,1927,1,870,,Active,October-3-2021 02:00 PM,October-3-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/835-Darien-Way-94127/home/1814032,San Francisco MLS,421598742,N,Y,37.7297818,-122.4627571
MLS Listing,,Condo/Co-op,481 Fulton St,San Francisco,CA,94102,650000,2,1.0,San Francisco,693,2186,1909,1,938,350,Active,October-2-2021 10:30 AM,October-2-2021 11:30 AM,http://www.redfin.com/CA/San-Francisco/481-Fulton-St-94102/home/176567567,San Francisco MLS,421599453,N,Y,37.7783076,-122.4246256
MLS Listing,,Single Family Residential,94 Keystone Way,San Francisco,CA,94127,1800000,4,2.0,San Francisco,1978,2861,1928,1,910,,Active,,,http://www.redfin.com/CA/San-Francisco/94-Keystone-Way-94127/home/701950,San Francisco MLS,421599510,N,Y,37.7278018,-122.462536
MLS Listing,,Multi-Family (2-4 Unit),22 - 22-1/2 30th St,San Francisco,CA,94110,899000,2,,San Francisco,1604,801,1907,1,560,,Active,,,http://www.redfin.com/CA/San-Francisco/2-30th-St-94110/home/176567319,San Francisco MLS,421598849,N,Y,37.7423869,-122.4219821
MLS Listing,,Single Family Residential,239 Somerset St,San Francisco,CA,94134,1388888,3,1.0,San Francisco,1449,2996,1941,1,959,,Active,October-10-2021 01:00 PM,October-10-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/239-Somerset-St-94134/home/777774,San Francisco MLS,421599491,N,Y,37.7285724,-122.4081456
MLS Listing,,Single Family Residential,4551 18th St,San Francisco,CA,94114,1195000,5,1.5,San Francisco,2136,3025,1879,1,559,,Active,October-4-2021 04:00 PM,October-4-2021 07:00 PM,http://www.redfin.com/CA/San-Francisco/4551-18th-St-94114/home/1710302,San Francisco MLS,421598813,N,Y,37.7603017,-122.4404661
MLS Listing,,Condo/Co-op,450 Hayes St Unit 3C,San Francisco,CA,94102,998000,1,1.0,San Francisco,,17406,2016,1,,721,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/450-Hayes-St-94102/unit-3C/home/144063619,San Francisco MLS,421595506,N,Y,37.7768993,-122.4240297
MLS Listing,,Condo/Co-op,260 King St #953,San Francisco,CA,94107,649000,1,1.0,San Francisco,628,,2004,1,1033,811,Active,October-2-2021 11:00 AM,October-2-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/260-King-St-94107/unit-953/home/11282430,San Francisco MLS,421575846,N,Y,37.7776624,-122.3938672
MLS Listing,,Condo/Co-op,2200 Sacramento St #905,SAN FRANCISCO,CA,94115,1298000,1,2.0,SAN FRANCISCO,828,,1964,1,1568,723,Active,,,http://www.redfin.com/CA/San-Francisco/2200-Sacramento-St-94115/unit-905/home/1523032,MLSListings,ML81864684,N,Y,37.7906708,-122.4294715
MLS Listing,,Condo/Co-op,3312 Scott St,San Francisco,CA,94123,1995000,3,2.0,San Francisco,1887,2525,1925,1,1057,300,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/3312-Scott-St-94123/home/1957688,San Francisco MLS,421599316,N,Y,37.80049,-122.440942
MLS Listing,,Condo/Co-op,1300 22nd St #208,San Francisco,CA,94107,1495000,2,2.0,San Francisco,1237,32000,2016,1,1209,875,Active,October-3-2021 01:00 PM,October-3-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/1300-22nd-St-94107/unit-208/home/167315222,San Francisco MLS,421596905,N,Y,37.7578379,-122.3944714
MLS Listing,,Multi-Family (2-4 Unit),1409 - 1411 34th Ave,San Francisco,CA,94122,1095000,4,2.0,San Francisco,2250,1438,1945,1,487,,Active,October-1-2021 02:00 PM,October-1-2021 03:30 PM,http://www.redfin.com/CA/San-Francisco/1409-34th-Ave-94122/home/629362,San Francisco MLS,421599300,N,Y,37.7607015,-122.493269
MLS Listing,,Condo/Co-op,1345 16th Ave #4,San Francisco,CA,94122,649000,1,1.0,San Francisco,,6000,1924,1,,300,Active,October-3-2021 12:00 PM,October-3-2021 03:00 PM,http://www.redfin.com/CA/San-Francisco/1345-16th-Ave-94122/unit-4/home/171998718,San Francisco MLS,421597494,N,Y,37.7628409,-122.4741597
MLS Listing,,Condo/Co-op,560 Wisconsin St,San Francisco,CA,94107,1089000,2,2.0,San Francisco,1150,79531,1978,1,947,936,Active,October-2-2021 11:00 AM,October-2-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/560-Wisconsin-St-94107/home/1335661,San Francisco MLS,421593079,N,Y,37.7603947,-122.399545
MLS Listing,,Condo/Co-op,2131 Vallejo St #3,San Francisco,CA,94123,1295000,2,1.0,San Francisco,1100,2619,1900,1,1177,246,Active,October-3-2021 02:00 PM,October-3-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/2131-Vallejo-St-94123/unit-3/home/1522821,San Francisco MLS,421591986,N,Y,37.7952976,-122.4329022
MLS Listing,,Condo/Co-op,201 Harrison St #1026,San Francisco,CA,94105,798000,1,1.0,San Francisco,742,38449,1991,1,1075,659,Active,October-3-2021 02:00 PM,October-3-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/201-Harrison-St-94105/unit-1026/home/1922378,San Francisco MLS,421597017,N,Y,37.7874798,-122.3905769
MLS Listing,,Condo/Co-op,219 Brannan St Unit 4G,San Francisco,CA,94105,2495000,3,3.0,San Francisco,1685,82966,2000,1,1481,1378,Active,,,http://www.redfin.com/CA/San-Francisco/219-Brannan-St-94107/unit-4G/home/1473379,San Francisco MLS,421599283,N,Y,37.7830623,-122.3901122
MLS Listing,,Single Family Residential,167 Maddux Ave,San Francisco,CA,94124,968000,4,2.5,San Francisco,,2495,1941,2,,,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/167-Maddux-Ave-94124/home/1558675,San Francisco MLS,421599270,N,Y,37.7326469,-122.3993947
MLS Listing,,Condo/Co-op,451 Kansas St #478,San Francisco,CA,94107,799000,1,1.0,San Francisco,667,80311,2007,2,1198,556,Active,October-2-2021 11:00 AM,October-2-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/451-Kansas-St-94107/unit-478/home/23424611,San Francisco MLS,421599244,N,Y,37.7637484,-122.4027468
MLS Listing,,Single Family Residential,882 Carolina St,San Francisco,CA,94107,3998000,4,5.0,San Francisco,3327,2365,1900,2,1202,,Active,October-2-2021 01:30 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/882-Carolina-St-94107/home/1654148,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40968912,N,Y,37.757485,-122.400248
MLS Listing,,Single Family Residential,3030 Castro St,San Francisco,CA,94131,1450000,3,1.0,San Francisco,1000,2299,1900,2,1450,,Active,October-2-2021 02:30 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/3030-Castro-St-94131/home/1177555,BAREIS,421598300,N,Y,37.7354017,-122.4326346
MLS Listing,,Single Family Residential,15 Belle Ave,San Francisco,CA,94132,998000,3,2.0,San Francisco,1219,2495,1961,2,819,,Active,October-1-2021 06:00 PM,October-1-2021 07:00 PM,http://www.redfin.com/CA/San-Francisco/15-Belle-Ave-94132/home/1195779,San Francisco MLS,421598713,N,Y,37.7085667,-122.469612
MLS Listing,,Condo/Co-op,742 Haight St,San Francisco,CA,94117,1649000,3,1.5,San Francisco,2106,2750,1900,2,783,506,Active,October-2-2021 11:00 AM,October-2-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/742-Haight-St-94117/home/11743249,San Francisco MLS,421599147,N,Y,37.771841,-122.43449
MLS Listing,,Condo/Co-op,260 King St #729,San Francisco,CA,94107,599990,0,1.0,Mission,600,,2004,2,1000,799,Active,,,http://www.redfin.com/CA/San-Francisco/260-King-St-94107/unit-729/home/8191031,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40968878,N,Y,37.7776624,-122.3938672
MLS Listing,,Single Family Residential,159 Orsi Cir,San Francisco,CA,94124,1198000,4,3.0,San Francisco,1626,1500,1998,2,737,21,Active,October-2-2021 02:00 PM,October-2-2021 04:00 PM,http://www.redfin.com/CA/San-Francisco/159-Orsi-Cir-94124/home/752228,San Francisco MLS,421598999,N,Y,37.7277673,-122.3972706
MLS Listing,,Condo/Co-op,891 Carolina St,San Francisco,CA,94107,2200000,3,2.5,San Francisco,,2495,,2,,,Active,October-2-2021 12:00 PM,October-2-2021 02:00 PM,http://www.redfin.com/CA/San-Francisco/891-Carolina-St-94107/home/732200,San Francisco MLS,421598805,N,Y,37.7574618,-122.3997266
MLS Listing,,Condo/Co-op,1200 California St Unit 19B,San Francisco,CA,94109,2850000,2,2.0,San Francisco,1800,,,2,1583,2600,Active,,,http://www.redfin.com/CA/San-Francisco/1200-California-St-94109/unit-19B/home/12400732,San Francisco MLS,421598524,N,Y,37.7917486,-122.4144729
MLS Listing,,Condo/Co-op,1650 Jackson St #704,San Francisco,CA,94109,998000,1,1.0,San Francisco,875,14631,1991,2,1141,,Active,,,http://www.redfin.com/CA/San-Francisco/1650-Jackson-St-94109/unit-704/home/1731259,San Francisco MLS,421590826,N,Y,37.7942661,-122.42226
MLS Listing,,Condo/Co-op,2225 23rd St #402,San Francisco,CA,94107,648000,1,1.0,San Francisco,602,80224,1989,2,1076,583,Active,,,http://www.redfin.com/CA/San-Francisco/2225-23rd-St-94107/unit-402/home/1841773,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40968829,N,Y,37.7543499,-122.4022071
MLS Listing,,Multi-Family (2-4 Unit),474 Frederick St,San Francisco,CA,94117,2495000,5,3.0,San Francisco,2615,3436,1900,3,954,,Active,October-3-2021 11:00 AM,October-3-2021 01:00 PM,http://www.redfin.com/CA/San-Francisco/474-Frederick-St-94117/home/1953814,San Francisco MLS,421598975,N,Y,37.7666148,-122.4522268
